N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1606.0,VITA MZ소비액티브,8220.0,50.0,-0.60%,0.0
1607.0,KB 레버리지 항셍테크 선물 ETN(H) B,12245.0,425.0,-3.35%,0.0
1608.0,TIGER 글로벌사이버보안INDXX,11720.0,150.0,-1.26%,0.0
1609.0,신한 달러인덱스 선물 ETN(H),12185.0,0.0,0.00%,0.0
1610.0,TIGER LG그룹+펀더멘털,7795.0,65.0,-0.83%,0.0
1611.0,TIGER 일본반도체FACTSET,12120.0,145.0,-1.18%,0.0
1612.0,신한 USD K200 선물 바이셀 ETN,6055.0,80.0,+1.34%,0.0
1613.0,ACE 글로벌브랜드TOP10블룸버그,12745.0,95.0,-0.74%,0.0
1614.0,KBSTAR 미국장기국채선물레버리지(합성 H),6690.0,45.0,+0.68%,0.0
1615.0,메리츠 인버스 미국채30년 ETN(H),12025.0,0.0,0.00%,0.0
1616.0,TIGER 글로벌자원생산기업(합성 H),15025.0,240.0,-1.57%,0.0
1617.0,KBSTAR 미국반도체NYSE(H),12005.0,385.0,-3.11%,0.0
1618.0,신한 인버스 콩 선물 ETN(H),5995.0,60.0,+1.01%,0.0
1619.0,미래에셋 천연가스 선물 ETN(H),1996.0,74.0,-3.57%,0.0
1620.0,한투 인버스 은 선물 ETN,11940.0,10.0,-0.08%,0.0
1621.0,KODEX 미국S&P바이오(합성),23505.0,1080.0,-4.39%,0.0
1622.0,히어로즈 25-09 미국채권(AA-이상)액티브,49455.0,210.0,+0.43%,0.0
1623.0,ACE 미국IT인터넷S&P(합성 H),14800.0,290.0,-1.92%,0.0
1624.0,삼성 나스닥 100 ETN(H),11840.0,160.0,-1.33%,0.0
1625.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,11800.0,125.0,+1.07%,0.0
1626.0,하나 S&P 레버리지 WTI원유 선물 ETN,11725.0,150.0,-1.26%,0.0
1627.0,QV 블룸버그 2X WTI원유선물 ETN,11725.0,120.0,-1.01%,0.0
1628.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,11705.0,115.0,-0.97%,0.0
1629.0,한투 레버리지 베트남 VN30 선물 ETN(H),11685.0,25.0,+0.21%,0.0
1630.0,신한 인버스 구리 선물 ETN(H),5840.0,0.0,0.00%,0.0
1631.0,KBSTAR 미국반도체NYSE,11655.0,285.0,-2.39%,0.0
1632.0,파워 코스피100,26470.0,105.0,-0.40%,0.0
1633.0,KOSEF 미국달러선물인버스2X,5880.0,55.0,-0.93%,0.0
1634.0,SOL KRX300,16605.0,25.0,-0.15%,0.0
1635.0,FOCUS AI코리아액티브,12230.0,100.0,-0.81%,0.0
1636.0,QV S&P500 버퍼10% 6월 ETN(H),11590.0,0.0,0.00%,0.0
1637.0,QV S&P500 버퍼10% 3월 ETN(H),11555.0,0.0,0.00%,0.0
1638.0,신한 FnGuide 폐기물처리 ETN,5775.0,0.0,0.00%,0.0
1639.0,미래에셋 인도네시아 Top5 ETN,11540.0,50.0,+0.44%,0.0
1640.0,KB 인버스 2X 밀 선물 ETN,23050.0,945.0,+4.28%,0.0
1641.0,KODEX 구리선물(H),6760.0,50.0,-0.73%,0.0
1642.0,QV S&P500 버퍼10% 12월 ETN(H),11485.0,0.0,0.00%,0.0
1643.0,TIGER 200 금융,6510.0,5.0,-0.08%,0.0
1644.0,삼성 인버스 China A50 선물 ETN(H),11405.0,55.0,+0.48%,0.0
1645.0,KODEX 미국S&P500테크놀로지,10840.0,145.0,-1.32%,0.0
1646.0,KODEX 미국S&P500금융,11950.0,200.0,-1.65%,0.0
1647.0,신한 FnGuide 메타버스 ETN,5675.0,0.0,0.00%,0.0
1648.0,메리츠 레버리지 국채5년 ETN,11305.0,0.0,0.00%,0.0
1649.0,KODEX MSCI KOREA ESG유니버설,10270.0,80.0,-0.77%,0.0
1650.0,ITF 200,34755.0,255.0,-0.73%,0.0
1651.0,KODEX 200가치저변동,10260.0,80.0,-0.77%,0.0
1652.0,한투 인버스 베트남 VN30 선물 ETN(H),11260.0,0.0,0.00%,0.0
1653.0,한투 인버스 금 선물 ETN,11245.0,65.0,+0.58%,0.0
1654.0,SOL 24-06 국고채액티브,103785.0,25.0,+0.02%,0.0
1655.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),11195.0,75.0,-0.67%,0.0
1656.0,KB S&P 레버리지 WTI원유 선물 ETN(H),11155.0,80.0,-0.71%,0.0
1657.0,대신 인버스 2X 철광석 선물 ETN(H),11130.0,90.0,-0.80%,0.0
1658.0,KOSEF 물가채KIS,110940.0,230.0,+0.21%,0.0
1659.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),11080.0,0.0,0.00%,0.0
1660.0,삼성 인버스 2X 은 선물 ETN(H),1107.0,13.0,-1.16%,0.0
1661.0,한투 S&P 유럽탄소배출권 선물 ETN(H),11060.0,0.0,0.00%,0.0
1662.0,HANARO CD금리액티브(합성),100425.0,10.0,+0.01%,0.0
1663.0,KBSTAR 미국고정배당우선증권ICE TR,10010.0,5.0,-0.05%,0.0
1664.0,삼성 금 선물 ETN(H),11005.0,50.0,-0.45%,0.0
1665.0,메리츠 금 선물 ETN(H),11000.0,70.0,-0.63%,0.0
1666.0,메리츠 인버스 구리 선물 ETN(H),10915.0,0.0,0.00%,0.0
1667.0,삼성 S&P500 ETN,10910.0,115.0,-1.04%,0.0
1668.0,KB 레버리지 금 선물 ETN(H),21805.0,220.0,-1.00%,0.0
1669.0,신한 레버리지 Russell 2000 ETN,10900.0,320.0,-2.85%,0.0
1670.0,삼성 인버스 코스피 200 선물 ETN,10880.0,50.0,+0.46%,0.0
1671.0,메리츠 국채5년 ETN,10870.0,0.0,0.00%,0.0
1672.0,KODEX 코스닥글로벌,10870.0,25.0,+0.23%,0.0
1673.0,삼성 인버스 구리 선물 ETN(H),10865.0,0.0,0.00%,0.0
1674.0,JW중외제약우,32400.0,600.0,-1.82%,2500.0
1675.0,KODEX 기계장비,6705.0,80.0,-1.18%,0.0
1676.0,메리츠 레버리지 국채3년 ETN,10835.0,0.0,0.00%,0.0
1677.0,신한 코스닥 150 TR ETN,10785.0,0.0,0.00%,0.0
1678.0,신한 인버스 2X 미국달러 선물 ETN,5370.0,45.0,-0.83%,0.0
1679.0,메리츠 인버스 2X 국채10년 ETN,10680.0,70.0,-0.65%,0.0
1680.0,KBSTAR 미국장기국채선물(H),8900.0,20.0,+0.23%,0.0
1681.0,메리츠 인버스 국채10년 ETN,10675.0,40.0,-0.37%,0.0
1682.0,하나 iSelect-WG 탄소중립 ESG ETN,10675.0,0.0,0.00%,0.0
1683.0,메리츠 국채3년 ETN,10640.0,0.0,0.00%,0.0
1684.0,KODEX 미국S&P500통신서비스,10600.0,75.0,-0.70%,0.0
1685.0,KODEX Fn K-뉴딜디지털플러스,8830.0,160.0,-1.78%,0.0
1686.0,QV iSelect-WG 그린에너지 ESG ETN,10575.0,0.0,0.00%,0.0
1687.0,넥센우,2935.0,10.0,-0.34%,500.0
1688.0,TIMEFOLIO 이노베이션액티브,8805.0,100.0,-1.12%,0.0
1689.0,KODEX KTOP30,17570.0,5.0,-0.03%,0.0
1690.0,남선알미우,34200.0,3000.0,+9.62%,500.0
1691.0,메리츠 3X 레버리지 국채10년 ETN,21050.0,70.0,+0.33%,0.0
1692.0,메리츠 3X 레버리지 국채3년 ETN,21035.0,0.0,0.00%,0.0
1693.0,노루홀딩스우,43000.0,700.0,-1.60%,500.0
1694.0,메리츠 3X 레버리지 국채5년 ETN,20945.0,0.0,0.00%,0.0
1695.0,KBSTAR 국채30년레버리지KAP(합성),20910.0,25.0,+0.12%,0.0
1696.0,KODEX 필수소비재,6525.0,45.0,-0.68%,0.0
1697.0,TIGER 200 철강소재,8960.0,80.0,-0.88%,0.0
1698.0,KBSTAR 중국MSCI China(H),7165.0,20.0,-0.28%,0.0
1699.0,KODEX 33-06 국고채액티브,10385.0,30.0,+0.29%,0.0
1700.0,신한 S&P 레버리지 유로 선물 ETN(H),10375.0,65.0,-0.62%,0.0
1701.0,대신 3X 레버리지 국채10년 ETN,20745.0,105.0,+0.51%,0.0
1702.0,신한 S&P 유로 선물 ETN(H),10365.0,0.0,0.00%,0.0
1703.0,한투 S&P 인버스 2X 엔달러 선물 ETN(H),10355.0,45.0,-0.43%,0.0
1704.0,신한 코스피 200 TR ETN,10345.0,0.0,0.00%,0.0
1705.0,대신 국채10년 ETN,10330.0,0.0,0.00%,0.0
1706.0,HANARO 탄소효율그린뉴딜,8605.0,95.0,-1.09%,0.0
1707.0,TIGER 미국캐시카우100,10315.0,120.0,-1.15%,0.0
1708.0,삼성 코스피 200 TR ETN,10245.0,30.0,+0.29%,0.0
1709.0,메리츠 대표 농산물 선물 ETN(H),10235.0,120.0,-1.16%,0.0
1710.0,메리츠 KAP 인버스 2X 중국 위안화 ETN,20440.0,0.0,0.00%,0.0
1711.0,마이다스 KoreaStock액티브,19440.0,115.0,-0.59%,0.0
1712.0,신한 S&P 인버스 유로 선물 ETN(H),10185.0,5.0,-0.05%,0.0
1713.0,KODEX TDF2030액티브,11315.0,60.0,-0.53%,0.0
1714.0,KBSTAR 미국달러SOFR금리액티브(합성),10150.0,40.0,+0.40%,0.0
1715.0,한투 인버스 2X 일본 엔선물 ETN,10145.0,100.0,-0.98%,0.0
1716.0,한투 은 선물 ETN,10120.0,55.0,+0.55%,0.0
1717.0,KODEX 테슬라밸류체인FactSet,10650.0,185.0,-1.71%,0.0
1718.0,KB 레버리지 콩 선물 ETN,20215.0,220.0,-1.08%,0.0
1719.0,한투 구리 선물 ETN,10100.0,0.0,0.00%,0.0
1720.0,KBSTAR KRX300,16830.0,155.0,-0.91%,0.0
1721.0,메리츠 KAP 일본 엔화 ETN,10080.0,50.0,+0.50%,0.0
1722.0,메리츠 KAP 레버리지 일본 엔화 ETN,20150.0,210.0,+1.05%,0.0
1723.0,신한 S&P 인버스 2X 유로 선물 ETN(H),10030.0,45.0,+0.45%,0.0
1724.0,대신 인버스 국채10년 ETN,10025.0,0.0,0.00%,0.0
1725.0,대신 S&P 2X 천연가스 선물 ETN B,9990.0,765.0,-7.11%,0.0
1726.0,TIGER 한중반도체(합성),11745.0,15.0,+0.13%,0.0
1727.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12450.0,50.0,-0.40%,0.0
1728.0,메리츠 KAP 인버스 2X 일본 엔화 ETN,19910.0,190.0,-0.95%,0.0
1729.0,메리츠 KAP 중국 위안화 ETN,9955.0,0.0,0.00%,0.0
1730.0,KODEX 아시아반도체공급망exChina액티브,14195.0,115.0,-0.80%,0.0
1731.0,한화갤러리아우,3420.0,120.0,-3.39%,500.0
1732.0,TIGER 은행,6800.0,5.0,-0.07%,0.0
1733.0,ACE AI반도체포커스,11660.0,100.0,-0.85%,0.0
1734.0,TIGER KRX300,16470.0,180.0,-1.08%,0.0
1735.0,한투 일본 엔선물 ETN C,9870.0,50.0,+0.51%,0.0
1736.0,메리츠 인버스 3X 국채3년 ETN,19720.0,0.0,0.00%,0.0
1737.0,삼양사우,26550.0,100.0,-0.38%,5000.0
1738.0,메리츠 인버스 국채5년 ETN,9825.0,20.0,-0.20%,0.0
1739.0,KB 인버스 2X 구리 선물 ETN(H),19640.0,0.0,0.00%,0.0
1740.0,메리츠 KAP 레버리지 중국 위안화 ETN,19635.0,0.0,0.00%,0.0
1741.0,ACE 미국나스닥100채권혼합액티브,10905.0,15.0,-0.14%,0.0
1742.0,메리츠 인버스 은 선물 ETN(H),9775.0,0.0,0.00%,0.0
1743.0,한투 S&P 엔달러 선물 ETN(H),9775.0,15.0,+0.15%,0.0
1744.0,TIGER 코스닥글로벌,10855.0,75.0,-0.69%,0.0
1745.0,ARIRANG KRX300,16280.0,195.0,-1.18%,0.0
1746.0,메리츠 인버스 3X 국채5년 ETN,19535.0,115.0,-0.59%,0.0
1747.0,KOSEF KRX100,5420.0,50.0,-0.91%,0.0
1748.0,TIGER 로우볼,11610.0,15.0,-0.13%,0.0
1749.0,키움 KPOP ETN,9745.0,115.0,-1.17%,0.0
1750.0,KBSTAR 글로벌클린에너지S&P,7485.0,95.0,-1.25%,0.0
1751.0,메리츠 인버스 2X 국채3년 ETN,9730.0,0.0,0.00%,0.0
1752.0,KODEX 미국S&P500필수소비재,9715.0,190.0,-1.92%,0.0
1753.0,SK증권우,2475.0,15.0,-0.60%,500.0
1754.0,삼성 인버스 은 선물 ETN(H),9650.0,65.0,-0.67%,0.0
1755.0,삼성 인버스 금 선물 ETN(H),9630.0,0.0,0.00%,0.0
1756.0,메리츠 은 선물 ETN(H),9630.0,0.0,0.00%,0.0
1757.0,한투 레버리지 일본 엔선물 ETN C,9620.0,145.0,+1.53%,0.0
1758.0,KOSEF 미국S&P500(H),12015.0,190.0,-1.56%,0.0
1759.0,KODEX iShares미국인플레이션국채액티브,10105.0,50.0,+0.50%,0.0
1760.0,한투 S&P 레버리지 엔달러 선물 ETN(H),9575.0,110.0,+1.16%,0.0
1761.0,삼성 은 선물 ETN(H),9560.0,0.0,0.00%,0.0
1762.0,신한 인버스 Russell 2000 ETN,9550.0,0.0,0.00%,0.0
1763.0,TREX 펀더멘탈 200,38140.0,0.0,0.00%,0.0
1764.0,KBSTAR 미국채30년커버드콜(합성),10025.0,65.0,+0.65%,0.0
1765.0,대신 인버스 3X 국채10년 ETN,19040.0,0.0,0.00%,0.0
1766.0,KODEX 미국S&P500헬스케어,10500.0,95.0,-0.90%,0.0
1767.0,KODEX 미국S&P500유틸리티,9425.0,195.0,-2.03%,0.0
1768.0,대덕1우,7750.0,520.0,-6.29%,500.0
1769.0,KODEX 미국S&P500경기소비재,12465.0,335.0,-2.62%,0.0
1770.0,KB 인버스 2X 콩 선물 ETN,18630.0,305.0,+1.66%,0.0
1771.0,메리츠 레버리지 국채10년 ETN,9290.0,0.0,0.00%,0.0
1772.0,QV iSelect 배터리 재활용 Top10 ETN,9290.0,0.0,0.00%,0.0
1773.0,메리츠 인버스 3X 국채10년 ETN,18555.0,0.0,0.00%,0.0
1774.0,메리츠 인버스 2X 국채5년 ETN,9260.0,40.0,-0.43%,0.0
1775.0,에셋플러스 코리아대장장이액티브,11570.0,5.0,+0.04%,0.0
1776.0,KOSEF 미국달러선물인버스,9060.0,45.0,-0.49%,0.0
1777.0,성신양회우,12550.0,10.0,+0.08%,5000.0
1778.0,히어로즈 국고채30년액티브,57680.0,355.0,+0.62%,0.0
1779.0,메리츠 구리 선물 ETN(H),9200.0,0.0,0.00%,0.0
1780.0,FOCUS ESG리더스,10210.0,100.0,-0.97%,0.0
1781.0,SOL 자동차TOP3플러스,10200.0,50.0,-0.49%,0.0
1782.0,KODEX 미국스마트모빌리티S&P,5720.0,180.0,-3.05%,0.0
1783.0,삼성 구리 선물 ETN(H),9150.0,0.0,0.00%,0.0
1784.0,ACE 미국달러단기채권액티브,10160.0,55.0,+0.54%,0.0
1785.0,ACE 미국하이일드액티브(H),10150.0,0.0,0.00%,0.0
1786.0,한투 블룸버그 WTI원유 선물 ETN,9130.0,20.0,-0.22%,0.0
1787.0,삼성 블룸버그 WTI원유 선물 ETN,9125.0,30.0,-0.33%,0.0
1788.0,한투 인버스 유로스탁스50 ETN(H) C,9090.0,85.0,+0.94%,0.0
1789.0,ACE 레버리지,6990.0,160.0,-2.24%,0.0
1790.0,하나 인버스 2X 콩 선물 ETN(H),9045.0,155.0,+1.74%,0.0
1791.0,KB 인버스 2X 나스닥 100 ETN,4515.0,115.0,+2.61%,0.0
1792.0,티와이홀딩스우,7260.0,160.0,+2.25%,500.0
1793.0,한투 플래티넘 선물 ETN,8985.0,25.0,+0.28%,0.0
1794.0,삼성 레버리지 항셍테크 ETN(H),1494.0,54.0,-3.49%,0.0
1795.0,KOSEF 고배당,8960.0,25.0,-0.28%,0.0
1796.0,신한 인버스 은 선물 ETN(H),4475.0,20.0,-0.44%,0.0
1797.0,신한 인버스 달러인덱스 선물 ETN(H),8920.0,0.0,0.00%,0.0
1798.0,TIGER 유로스탁스레버리지(합성 H),9910.0,215.0,-2.12%,0.0
1799.0,KBSTAR 200IT,14385.0,170.0,-1.17%,0.0
1800.0,노루페인트우,19230.0,690.0,-3.46%,500.0
1801.0,KOSEF K-테크TOP10,11095.0,155.0,-1.38%,0.0
1802.0,TREX 200,35445.0,285.0,-0.80%,0.0
1803.0,한투 블룸버그 인도네시아 대표원자재 ETN,8830.0,50.0,+0.57%,0.0
1804.0,SOL 유럽탄소배출권선물S&P(H),11020.0,405.0,+3.82%,0.0
1805.0,ARIRANG 미국테크10레버리지iSelect(합성),11715.0,60.0,-0.51%,0.0
1806.0,KOSEF 차이나A50커넥트MSCI,7305.0,25.0,-0.34%,0.0
1807.0,TIGER 미국나스닥넥스트100,10930.0,250.0,-2.24%,0.0
1808.0,KB S&P 유럽탄소배출권 선물 ETN(H),8685.0,390.0,+4.70%,0.0
1809.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,8660.0,120.0,-1.37%,0.0
1810.0,크라운제과우,11180.0,270.0,+2.47%,200.0
1811.0,삼성 코스피 양매도 5% OTM ETN,8645.0,0.0,0.00%,0.0
1812.0,에셋플러스 글로벌대장장이액티브,11955.0,180.0,-1.48%,0.0
1813.0,KODEX 미국클린에너지나스닥,7165.0,305.0,-4.08%,0.0
1814.0,TIMEFOLIO 미국S&P500액티브,13365.0,135.0,-1.00%,0.0
1815.0,히어로즈 미국달러SOFR금리액티브(합성),10545.0,90.0,+0.86%,0.0
1816.0,QV US 500 ETN(H),12195.0,0.0,0.00%,0.0
1817.0,ACE 일본반도체,10670.0,110.0,-1.02%,0.0
1818.0,KBSTAR KRX300레버리지,14160.0,240.0,-1.67%,0.0
1819.0,ACE 삼성그룹동일가중,16970.0,75.0,-0.44%,0.0
1820.0,ACE 골드선물 레버리지(합성 H),16950.0,105.0,-0.62%,0.0
1821.0,KOSEF 코스닥글로벌,11275.0,70.0,-0.62%,0.0
1822.0,메리츠 미국채30년 ETN(H),8415.0,35.0,+0.42%,0.0
1823.0,HANARO KAP초장기국고채,38890.0,55.0,+0.14%,0.0
1824.0,KB 인버스 2X 금 선물 ETN(H),16785.0,120.0,+0.72%,0.0
1825.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,8370.0,680.0,-7.51%,0.0
1826.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,8370.0,765.0,-8.37%,0.0
1827.0,KoAct 글로벌AI&로봇액티브,10450.0,180.0,-1.69%,0.0
1828.0,한투 베트남 VN30 선물 ETN(H),8270.0,5.0,-0.06%,0.0
1829.0,KODEX MSCI Korea,16450.0,150.0,-0.90%,0.0
1830.0,히어로즈 미국성장기업30액티브,10965.0,110.0,-0.99%,0.0
1831.0,KODEX 코스닥150롱코스피200숏선물,10270.0,45.0,-0.44%,0.0
1832.0,KBSTAR 200고배당커버드콜ATM,7450.0,5.0,+0.07%,0.0
1833.0,VITA 밸류알파액티브,11695.0,40.0,-0.34%,0.0
1834.0,KBSTAR KRX300미국달러선물혼합,16365.0,5.0,-0.03%,0.0
1835.0,메리츠 국채30년 ETN,8180.0,10.0,+0.12%,0.0
1836.0,HANARO 글로벌반도체TOP10 SOLACTIVE,10900.0,300.0,-2.68%,0.0
1837.0,TRUSTON 주주가치액티브,10200.0,50.0,-0.49%,0.0
1838.0,삼성 인버스 코스닥 150 선물 ETN,8100.0,20.0,-0.25%,0.0
1839.0,KOSEF 200선물레버리지,15875.0,285.0,-1.76%,0.0
1840.0,마이다스 KoreaStock중소형액티브,21550.0,95.0,-0.44%,0.0
1841.0,ACE 원자력테마딥서치,11545.0,150.0,-1.28%,0.0
1842.0,ACE 글로벌인컴TOP10 SOLACTIVE,10100.0,15.0,-0.15%,0.0
1843.0,SOL KEDI메가테크액티브,12430.0,140.0,-1.11%,0.0
1844.0,TIGER 우량가치,11210.0,25.0,-0.22%,0.0
1845.0,HANARO 미국S&P500,11515.0,155.0,-1.33%,0.0
1846.0,KBSTAR 미국S&P배당킹,10060.0,120.0,-1.18%,0.0
1847.0,신한 인버스 2X 은 선물 ETN(H),1608.0,23.0,-1.41%,0.0
1848.0,ARIRANG 200선물레버리지,32140.0,760.0,-2.31%,0.0
1849.0,삼성 인버스 2X 금 선물 ETN(H),8010.0,55.0,+0.69%,0.0
1850.0,대신 인버스 3X 국채30년 ETN,40000.0,390.0,-0.97%,0.0
